title,description,size,availability,price
Шкаф для паркинга 2300х5250х900 (трехсекционный),"
ВхШхГ, мм: 2300х5250х900
",['2300х5250х900'],Нет в наличии,307 190 руб.
Шкаф материальный ШМ-02,"
ВхШхГ, мм: 1805х805х405
Вес, кг: 45
",['1805х805х405'],Есть в наличии,27 670 руб.
Шкаф для паркинга 2300х6150х900 (трехсекционный),"
ВхШхГ, мм: 2300х6150х900
",['2300х6150х900'],Нет в наличии,352 540 руб.
Шкаф для паркинга 1700х4650х1200 (трехсекционный),"
ВхШхГ, мм: 1700х4650х1200
",['1700х4650х1200'],Нет в наличии,251 820 руб.
Шкаф палатный ШП-01,"
ВхШхГ, мм: 1850х300х500
",['1850х300х500'],Есть в наличии,13 790 руб.
Шкаф для паркинга 1700х5250х1200 (трехсекционный),"
ВхШхГ, мм: 1700х5250х1200
",['1700х5250х1200'],Нет в наличии,274 710 руб.
Шкаф палатный ШП-02,"
ВхШхГ, мм: 1850х600х500
",['1850х600х500'],Есть в наличии,20 170 руб.
Шкаф для паркинга 1700х6150х1200 (трехсекционный),"
ВхШхГ, мм: 1700х6150х1200
",['1700х6150х1200'],Нет в наличии,309 510 руб.
Шкаф палатный ШП-04,"
ВхШхГ, мм: 1850х400х500
",['1850х400х500'],Есть в наличии,14 470 руб.
Шкаф для паркинга 2000х5250х1200 (трехсекционный),"
ВхШхГ, мм: 2000х5250х1200
",['2000х5250х1200'],Нет в наличии,303 130 руб.
Шкаф для индивидуальных простыней,"
ВхШхГ, мм: 1850х800х400
",['1850х800х400'],Есть в наличии,40 860 руб.
Шкаф для паркинга 2300х4650х1200 (трехсекционный),"
ВхШхГ, мм: 2300х4650х1200
",['2300х4650х1200'],Нет в наличии,303 770 руб.
Шкаф для паркинга 2300х5250х1200 (трехсекционный),"
ВхШхГ, мм: 2300х5250х1200
",['2300х5250х1200'],Нет в наличии,331 430 руб.
Шкаф для паркинга 2300х6150х1200 (трехсекционный),"
ВхШхГ, мм: 2300х6150х1200
",['2300х6150х1200'],Нет в наличии,378 790 руб.
Шкаф медицинский М1 165.57.32 C,"
ВхШхГ, мм: 1655х570х320
Вес, кг: 28
",['1655х570х320'],Есть в наличии,12 680 руб.
Шкаф медицинский М1 175.60.40 C,"
ВхШхГ, мм: 1750х600х400
Вес, кг: 31
",['1750х600х400'],Есть в наличии,16 210 руб.
Шкаф для уборочного инвентаря МСК-649 (ШМм-МСК-649),"
ВхШхГ, мм: 1800х500х500
",['1800х500х500'],Есть в наличии,24 430 руб.
Шкаф медицинский МСК-5646.01-11 (ШМ-03) нерж.сталь,"
ВхШхГ, мм: 1755х570х320
Вес, кг: 39
",['1755х570х320'],Есть в наличии,93 610 руб.
Шкаф медицинский МСК-5647.01-11 (ШМ-04) нерж.сталь,"
ВхШхГ, мм: 1755х700х320
Вес, кг: 45
",['1755х700х320'],Есть в наличии,121 700 руб.
Шкаф для одежды металлический разборный на саморезах МСК-2941.300,"
ВхШхГ, мм: 1790х300х500
",['1790х300х500'],Есть в наличии,9 390 руб.
Шкаф для одежды и сумок с четырьмя ячейками МСК-2944.300,"
ВхШхГ, мм: 1790х300х500
",['1790х300х500'],Есть в наличии,12 330 руб.
Шкаф для белья и одежды МД-503.01 (ШМБО-МСК),"
ВхШхГ, мм: 1800х860х380
Вес, кг: 65
",['1800х860х380'],Есть в наличии,16 690 руб.
Шкаф для белья и одежды МД-505.01 (ШМБО-МСК),"
ВхШхГ, мм: 1800х860х380
Вес, кг: 60
",['1800х860х380'],Есть в наличии,15 940 руб.
Медицинский шкаф HILFE МД 2 ШМ-SSR,"
ВхШхГ, мм: 1850х800х400
Вес, кг: 58
",['1850х800х400'],Есть в наличии,42 760 руб.
Медицинский шкаф HILFE МД 2 ШМ-SSK,"
ВхШхГ, мм: 1850х800х400
Вес, кг: 70
",['1850х800х400'],Есть в наличии,58 390 руб.
"Шкаф кухонный ШЗКп - 1800х600х600 Profi Ral (дверь распашная, 2 сплошные полки)","
ВхШхГ, мм: 1800х600х600
",['1800х600х600'],Есть в наличии,17 960 руб.
"Шкаф кухонный ШЗКп - 1800х800х500 Profi Ral (двери распашные, 2 сплошные полки)","
ВхШхГ, мм: 1800х800х500
",['1800х800х500'],Есть в наличии,19 640 руб.
"Шкаф кухонный ШЗКп - 1800х800х600 Profi Ral (двери распашные, 2 сплошные полки)","
ВхШхГ, мм: 1800х800х600
",['1800х800х600'],Есть в наличии,20 470 руб.
"Шкаф кухонный ШЗКп - 1800х1000х500 Profi Ral (двери распашные, 2 сплошные полки)","
ВхШхГ, мм: 1800х1000х500
",['1800х1000х500'],Есть в наличии,21 560 руб.
"Шкаф кухонный ШЗКп - 1800х1000х600 Profi Ral (двери распашные, 2 сплошные полки)","
ВхШхГ, мм: 1800х1000х600
",['1800х1000х600'],Есть в наличии,22 720 руб.
"Шкаф кухонный ШЗКп - 1800х1200х500 Profi Ral (двери распашные, 2 сплошные полки)","
ВхШхГ, мм: 1800х1200х500
",['1800х1200х500'],Есть в наличии,23 670 руб.
"Шкаф кухонный ШЗКп - 1800х1200х600 Profi Ral (двери распашные, 2 сплошные полки)","
ВхШхГ, мм: 1800х1200х600
",['1800х1200х600'],Есть в наличии,24 940 руб.
"Шкаф кухонный ШЗКп - 1800х600х500 Profi Ral (дверь распашная, 3 сплошные полки)","
ВхШхГ, мм: 1800х600х500
",['1800х600х500'],Есть в наличии,17 860 руб.
"Шкаф кухонный ШЗКп - 1800х600х600 Profi Ral (дверь распашная, 3 сплошные полки)","
ВхШхГ, мм: 1800х600х600
",['1800х600х600'],Есть в наличии,18 910 руб.
"Шкаф кухонный ШЗКп - 1800х800х500 Profi Ral (двери распашные, 3 сплошные полки)","
ВхШхГ, мм: 1800х800х500
",['1800х800х500'],Есть в наличии,20 780 руб.
"Шкаф кухонный ШЗКп - 1800х800х600 Profi Ral (двери распашные, 3 сплошные полки)","
ВхШхГ, мм: 1800х800х600
",['1800х800х600'],Есть в наличии,21 620 руб.
"Шкаф кухонный ШЗКп - 1800х1000х500 Profi Ral (двери распашные, 3 сплошные полки)","
ВхШхГ, мм: 1800х1000х500
",['1800х1000х500'],Есть в наличии,22 770 руб.
"Шкаф кухонный ШЗКп - 1800х1000х600 Profi Ral (двери распашные, 3 сплошные полки)","
ВхШхГ, мм: 1800х1000х600
",['1800х1000х600'],Есть в наличии,24 080 руб.
"Шкаф кухонный ШЗКп - 1800х1200х600 Profi Ral (двери распашные, 3 сплошные полки)","
ВхШхГ, мм: 1800х1200х600
",['1800х1200х600'],Есть в наличии,26 500 руб.
"Шкаф кухонный ШЗКп - 1800х1000х500 Profi Inox (двери распашные, 2 сплошные полки)","
ВхШхГ, мм: 1800х1000х500
",['1800х1000х500'],Есть в наличии,35 640 руб.
"Шкаф кухонный ШЗКп - 1800х1000х500 Profi Inox (двери распашные, 3 сплошные полки)","
ВхШхГ, мм: 1800х1000х500
",['1800х1000х500'],Есть в наличии,37 840 руб.
"Шкаф кухонный ШЗКп - 1800х1000х600 Profi Inox (двери распашные, 2 сплошные полки)","
ВхШхГ, мм: 1800х1000х600
",['1800х1000х600'],Есть в наличии,38 000 руб.
"Шкаф кухонный ШЗКп - 1800х1000х600 Profi Inox (двери распашные, 3 сплошные полки)","
ВхШхГ, мм: 1800х1000х600
",['1800х1000х600'],Есть в наличии,40 570 руб.
"Шкаф кухонный ШЗКп - 1800х1200х500 Profi Inox (двери распашные, 2 сплошные полки)","
ВхШхГ, мм: 1800х1200х500
",['1800х1200х500'],Есть в наличии,39 330 руб.
"Шкаф кухонный ШЗКп - 1800х1200х500 Profi Inox (двери распашные, 3 сплошные полки)","
ВхШхГ, мм: 1800х1200х500
",['1800х1200х500'],Есть в наличии,41 900 руб.
"Шкаф кухонный ШЗКп - 1800х1200х600 Profi Inox (двери распашные, 2 сплошные полки)","
ВхШхГ, мм: 1800х1200х600
",['1800х1200х600'],Есть в наличии,41 930 руб.
"Шкаф кухонный ШЗКп - 1800х1200х600 Profi Inox (двери распашные, 3 сплошные полки)","
ВхШхГ, мм: 1800х1200х600
",['1800х1200х600'],Есть в наличии,44 920 руб.
"Шкаф кухонный ШЗКп - 1800х600х500 Profi Inox (дверь распашная, 2 сплошные полки)","
ВхШхГ, мм: 1800х600х500
",['1800х600х500'],Есть в наличии,27 550 руб.
"Шкаф кухонный ШЗКп - 1800х600х500 Profi Inox (дверь распашная, 3 сплошные полки)","
ВхШхГ, мм: 1800х600х500
",['1800х600х500'],Есть в наличии,29 040 руб.
"Шкаф кухонный ШЗКп - 1800х600х600 Profi Inox (дверь распашная, 2 сплошные полки)","
ВхШхГ, мм: 1800х600х600
",['1800х600х600'],Есть в наличии,29 450 руб.
"Шкаф кухонный ШЗКп - 1800х600х600 Profi Inox (дверь распашная, 3 сплошные полки)","
ВхШхГ, мм: 1800х600х600
",['1800х600х600'],Есть в наличии,31 170 руб.
"Шкаф кухонный ШЗКп - 1800х800х500 Profi Inox (двери распашные, 2 сплошные полки)","
ВхШхГ, мм: 1800х800х500
",['1800х800х500'],Есть в наличии,31 910 руб.
"Шкаф кухонный ШЗКп - 1800х800х500 Profi Inox (двери распашные, 3 сплошные полки)","
ВхШхГ, мм: 1800х800х500
",['1800х800х500'],Есть в наличии,33 760 руб.
"Шкаф кухонный ШЗКп - 1800х800х600 Profi Inox (двери распашные, 2 сплошные полки)","
ВхШхГ, мм: 1800х800х600
",['1800х800х600'],Есть в наличии,33 990 руб.
"Шкаф кухонный ШЗКп - 1800х800х600 Profi Inox (двери распашные, 3 сплошные полки)","
ВхШхГ, мм: 1800х800х600
",['1800х800х600'],Есть в наличии,36 100 руб.
"Шкаф кухонный ШЗКп - 1800х1000х500 Profi Inox (двери-купе, 2 сплошные полки)","
ВхШхГ, мм: 1800х1000х500
",['1800х1000х500'],Есть в наличии,37 870 руб.
"Шкаф кухонный ШЗКп - 1800х1000х500 Profi Inox (двери-купе, 3 сплошные полки)","
ВхШхГ, мм: 1800х1000х500
",['1800х1000х500'],Есть в наличии,39 970 руб.
"Шкаф кухонный ШЗКп - 1800х1000х600 Profi Inox (двери-купе, 2 сплошные полки)","
ВхШхГ, мм: 1800х1000х600
",['1800х1000х600'],Есть в наличии,40 290 руб.
"Шкаф кухонный ШЗКп - 1800х1000х600 Profi Inox (двери-купе, 3 сплошные полки)","
ВхШхГ, мм: 1800х1000х600
",['1800х1000х600'],Есть в наличии,42 750 руб.
"Шкаф кухонный ШЗКп - 1800х1200х500 Profi Inox (двери-купе, 2 сплошные полки)","
ВхШхГ, мм: 1800х1200х500
",['1800х1200х500'],Есть в наличии,41 770 руб.
"Шкаф кухонный ШЗКп - 1800х1200х500 Profi Inox (двери-купе, 3 сплошные полки)","
ВхШхГ, мм: 1800х1200х500
",['1800х1200х500'],Есть в наличии,44 220 руб.
"Шкаф кухонный ШЗКп - 1800х1200х600 Profi Inox (двери-купе, 2 сплошные полки)","
ВхШхГ, мм: 1800х1200х600
",['1800х1200х600'],Есть в наличии,44 420 руб.
"Шкаф кухонный ШЗКп - 1800х1200х600 Profi Inox (двери-купе, 3 сплошные полки)","
ВхШхГ, мм: 1800х1200х600
",['1800х1200х600'],Есть в наличии,47 290 руб.
"Шкаф кухонный ШЗКп - 1800х1500х500 Profi Inox (двери-купе, 2 сплошные полки)","
ВхШхГ, мм: 1800х1500х500
",['1800х1500х500'],Есть в наличии,47 590 руб.
"Шкаф кухонный ШЗКп - 1800х1500х500 Profi Inox (двери-купе, 3 сплошные полки)","
ВхШхГ, мм: 1800х1500х500
",['1800х1500х500'],Есть в наличии,50 550 руб.
"Шкаф кухонный ШЗКп - 1800х1500х600 Profi Inox (двери-купе, 2 сплошные полки)","
ВхШхГ, мм: 1800х1500х600
",['1800х1500х600'],Есть в наличии,50 600 руб.
"Шкаф кухонный ШЗКп - 1800х1500х600 Profi Inox (двери-купе, 3 сплошные полки)","
ВхШхГ, мм: 1800х1500х600
",['1800х1500х600'],Есть в наличии,54 080 руб.
"Шкаф кухонный ШЗКп - 1800х1000х500 Profi Ral (двери-купе, 2 сплошные полки)","
ВхШхГ, мм: 1800х1000х500
",['1800х1000х500'],Есть в наличии,23 310 руб.
"Шкаф кухонный ШЗКп - 1800х1000х500 Profi Ral (двери-купе, 3 сплошные полки)","
ВхШхГ, мм: 1800х1000х500
",['1800х1000х500'],Есть в наличии,24 520 руб.
"Шкаф кухонный ШЗКп - 1800х1000х600 Profi Ral (двери-купе, 3 сплошные полки)","
ВхШхГ, мм: 1800х1000х600
",['1800х1000х600'],Есть в наличии,25 950 руб.
"Шкаф кухонный ШЗКп - 1800х1200х500 Profi Ral (двери-купе, 2 сплошные полки)","
ВхШхГ, мм: 1800х1200х500
",['1800х1200х500'],Есть в наличии,25 690 руб.
"Шкаф кухонный ШЗКп - 1800х1200х600 Profi Ral (двери-купе, 2 сплошные полки)","
ВхШхГ, мм: 1800х1200х600
",['1800х1200х600'],Есть в наличии,27 050 руб.
"Шкаф кухонный ШЗКп - 1800х1200х600 Profi Ral (двери-купе, 3 сплошные полки)","
ВхШхГ, мм: 1800х1200х600
",['1800х1200х600'],Есть в наличии,28 640 руб.
"Шкаф кухонный ШЗКп - 1800х1500х500 Profi Ral (двери-купе, 2 сплошные полки)","
ВхШхГ, мм: 1800х1500х500
",['1800х1500х500'],Есть в наличии,29 230 руб.
"Шкаф кухонный ШЗКп - 1800х1500х500 Profi Ral (двери-купе, 3 сплошные полки)","
ВхШхГ, мм: 1800х1500х500
",['1800х1500х500'],Есть в наличии,30 880 руб.
"Шкаф кухонный ШЗКп - 1800х1500х600 Profi Ral (двери-купе, 2 сплошные полки)","
ВхШхГ, мм: 1800х1500х600
",['1800х1500х600'],Есть в наличии,30 750 руб.
"Шкаф кухонный ШЗКп - 1800х1500х600 Profi Ral (двери-купе, 3 сплошные полки)","
ВхШхГ, мм: 1800х1500х600
",['1800х1500х600'],Есть в наличии,32 630 руб.
Ключница К-40 на 40 бирок (с брелками),"
ВхШхГ, мм: 320х340х78
",['320х340х78'],Есть в наличии,3 580 руб.
Ключница К-20 на 20 бирок (с брелками),"
ВхШхГ, мм: 270х345х80
",['270х345х80'],Есть в наличии,2 560 руб.
Ключница КЛ-246Э (без брелков),"
ВхШхГ, мм: 1004х800х200
Вес, кг: 77
",['1004х800х200'],Есть в наличии,45 610 руб.
Ключница металлическая КЛ-20 (с брелками),"
ВхШхГ, мм: 300х185х59
",['300х185х59'],Есть в наличии,2 190 руб.
Ключница металлическая КЛ-40 (с брелками),"
ВхШхГ, мм: 300х335х59
",['300х335х59'],Есть в наличии,2 810 руб.
Ключница металлическая КЛ-80 (с брелками),"
ВхШхГ, мм: 500х355х59
",['500х355х59'],Есть в наличии,4 560 руб.
Ключница металлическая КЛ-60 (с брелками),"
ВхШхГ, мм: 400х355х59
",['400х355х59'],Есть в наличии,3 630 руб.
Ящик для ключей К-20 (с брелками),"
ВхШхГ, мм: 250х180х60
Вес, кг: 0.8
",['250х180х60'],Есть в наличии,1 090 руб.
Ящик для ключей К-40 (с брелками),"
ВхШхГ, мм: 430х345х70
Вес, кг: 2.2
",['430х345х70'],Есть в наличии,1 870 руб.
Ящик для ключей К-60 (с брелками),"
ВхШхГ, мм: 430х345х70
Вес, кг: 2.3
",['430х345х70'],Есть в наличии,2 400 руб.
Ящик для ключей К-96 (с брелками),"
ВхШхГ, мм: 430х345х70
Вес, кг: 3.08
",['430х345х70'],Есть в наличии,4 630 руб.
Ящик для ключей К-148 (с брелками),"
ВхШхГ, мм: 430х345х70
Вес, кг: 3
",['430х345х70'],Есть в наличии,4 860 руб.
Шкаф для раздевалок ПРАКТИК усиленный ML 21-60 (ML-11-30 + ML-01-30),"
ВхШхГ, мм: 1830х600х500
Вес, кг: 32
",['1830х600х500'],Есть в наличии,10 640 руб.
Шкаф для паркинга 2000х6150х1200 (трехсекционный),"
ВхШхГ, мм: 2000х6150х1200
",['2000х6150х1200'],Нет в наличии,345 460 руб.
Шкаф для раздевалок ПРАКТИК усиленный ML 21-80,"
ВхШхГ, мм: 1830х800х500
Вес, кг: 34
",['1830х800х500'],Есть в наличии,13 520 руб.
Шкаф для одежды усиленный LK-11 400 Доп. Секция,"
ВхШхГ, мм: 1850х400х500
Вес, кг: 19
",['1850х400х500'],Есть в наличии,9 880 руб.
Шкаф для одежды усиленный LK-11 300 Доп. Секция,"
ВхШхГ, мм: 1850х300х500
Вес, кг: 17
",['1850х300х500'],Есть в наличии,8 520 руб.
Шкаф для одежды усиленный LK-11 300,"
ВхШхГ, мм: 1850х300х500
Вес, кг: 23
",['1850х300х500'],Есть в наличии,10 120 руб.
Шкаф для одежды усиленный LK-22 600,"
ВхШхГ, мм: 1850х600х500
Вес, кг: 50
",['1850х600х500'],Есть в наличии,18 580 руб.
Шкаф для одежды усиленный LK-22 800,"
ВхШхГ, мм: 1850х800х500
Вес, кг: 55
",['1850х800х500'],Есть в наличии,21 300 руб.
Шкаф для одежды усиленный LK-11 400,"
ВхШхГ, мм: 1850х400х500
Вес, кг: 30
",['1850х400х500'],Есть в наличии,11 470 руб.
Шкаф медицинский HILFE МД 1 ШМ-SSD,"
ВхШхГ, мм: 1850х600х400
Вес, кг: 43
",['1850х600х400'],Есть в наличии,31 470 руб.
Сушильный шкаф DION ECOsport,"
ВхШхГ, мм: 2280х700х550
Вес, кг: 60
",['2280х700х550'],Нет в наличии,По запросу
Сушильный шкаф DION PRO Light,"
ВхШхГ, мм: 1945х1830х600
Вес, кг: 180
",['1945х1830х600'],Нет в наличии,По запросу
Сушильный шкаф DION PRO 10,"
ВхШхГ, мм: 1945х1900х600
Вес, кг: 190
",['1945х1900х600'],Нет в наличии,По запросу
Сушильный шкаф DION UNI,"
ВхШхГ, мм: 1945х625х600
Вес, кг: 80
",['1945х625х600'],Нет в наличии,По запросу
Сушильный шкаф DION STANDARD 6,"
ВхШхГ, мм: 1945х1120х600
Вес, кг: 140
",['1945х1120х600'],Нет в наличии,По запросу
Сушильный шкаф DION AVARIS 4,"
ВхШхГ, мм: 1945х1120х600
Вес, кг: 170
",['1945х1120х600'],Нет в наличии,По запросу
Сушильный шкаф DION AVARIS 4.5,"
ВхШхГ, мм: 1945х1120х600
Вес, кг: 170
",['1945х1120х600'],Нет в наличии,По запросу
Сушильный шкаф DION AVARIS 8,"
ВхШхГ, мм: 1945х1960х600
Вес, кг: 240
",['1945х1960х600'],Нет в наличии,По запросу
Сушильный шкаф DION STANDARD 10,"
ВхШхГ, мм: 1945х1120х600
Вес, кг: 130
",['1945х1120х600'],Нет в наличии,По запросу
Сушильный шкаф DION UNI 5,"
ВхШхГ, мм: 1945х630х600
Вес, кг: 80
",['1945х630х600'],Нет в наличии,По запросу
Сушильный шкаф DION STANDARD 10.5,"
ВхШхГ, мм: 1945х1120х600
Вес, кг: 140
",['1945х1120х600'],Нет в наличии,По запросу
Сушильный шкаф DION UNI 10,"
ВхШхГ, мм: 1950х630х600
Вес, кг: 80
",['1950х630х600'],Нет в наличии,По запросу
Сушильный шкаф DION AVARIS UNI,"
ВхШхГ, мм: 1950х630х600
Вес, кг: 80
",['1950х630х600'],Нет в наличии,По запросу
Шкаф для безопасного хранения ЛВЖ 600,"
ВхШхГ, мм: 615х600х600
Вес, кг: 50
",['615х600х600'],Нет в наличии,По запросу
Шкаф для безопасного хранения ЛВЖ 900,"
ВхШхГ, мм: 615х900х575
Вес, кг: 80
",['615х900х575'],Нет в наличии,По запросу
Шкаф для безопасного хранения ЛВЖ 1200,"
ВхШхГ, мм: 2005х1180х700
Вес, кг: 220
",['2005х1180х700'],Нет в наличии,По запросу
Шкаф для безопасного хранения ЛВЖ 1200 четырехдверный,"
ВхШхГ, мм: 2005x1180x715
Вес, кг: 220
",['2005x1180x715'],Нет в наличии,По запросу
Шкаф для безопасного хранения ЛВЖ 700,"
ВхШхГ, мм: 2005х680х700
Вес, кг: 150
",['2005х680х700'],Нет в наличии,По запросу
Шкаф для безопасного хранения ЛВЖ 800 четырехдверный,"
ВхШхГ, мм: 2005х800х715
Вес, кг: 180
",['2005х800х715'],Нет в наличии,По запросу
Шкаф для безопасного хранения ЛВЖ 1100,"
ВхШхГ, мм: 615х1100х575
Вес, кг: 90
",['615х1100х575'],Нет в наличии,По запросу
Инфракрасный сушильный шкаф DION SUNLIGHT PRO,"
ВхШхГ, мм: 1920х1960х600
Вес, кг: 170
",['1920х1960х600'],Нет в наличии,По запросу
Инфракрасный сушильный шкаф DION SUNLIGHT STANDARD,"
ВхШхГ, мм: 1920х1120х600
Вес, кг: 120
",['1920х1120х600'],Нет в наличии,По запросу
Инфракрасный сушильный шкаф DION SUNLIGHT UNI,"
ВхШхГ, мм: 1920х630х600
",['1920х630х600'],Нет в наличии,По запросу
Шкаф для одежды ШР-22 L600 ОСК,"
ВхШхГ, мм: 1850х600х500
Вес, кг: 36
",['1850х600х500'],Нет в наличии,19 580 руб.
Шкаф УНО-322 (RAL 7016+RAL 5012),"
ВхШхГ, мм: 1850х600х500
Вес, кг: 39.9
",['1850х600х500'],Нет в наличии,По запросу
Шкаф УНО-421 (RAL 7016+RAL 1015),"
ВхШхГ, мм: 1850х800х500
Вес, кг: 46.7
",['1850х800х500'],Нет в наличии,По запросу
Шкаф УНО-421 (RAL 7016+RAL 5018),"
ВхШхГ, мм: 1850х800х500
Вес, кг: 46.7
",['1850х800х500'],Нет в наличии,По запросу
Шкаф УНО-421 (RAL 7016+RAL 7038),"
ВхШхГ, мм: 1850х800х500
Вес, кг: 46.7
",['1850х800х500'],Нет в наличии,По запросу
Шкаф УНО-321 (RAL 7038+RAL 5012),"
ВхШхГ, мм: 1850х600х500
Вес, кг: 41.25
",['1850х600х500'],Нет в наличии,По запросу
Шкаф УНО-322 (RAL 7038+RAL 7038),"
ВхШхГ, мм: 1850х600х500
Вес, кг: 39.9
",['1850х600х500'],Нет в наличии,По запросу
Шкаф УНО-421 (RAL 7038+RAL 5012),"
ВхШхГ, мм: 1850х800х500
Вес, кг: 46.7
",['1850х800х500'],Нет в наличии,По запросу
Шкаф УНО-421 (RAL 7038+RAL 5018),"
ВхШхГ, мм: 1850х800х500
Вес, кг: 46.7
",['1850х800х500'],Нет в наличии,По запросу
Шкаф УНО-421 (RAL 7038+RAL 2004),"
ВхШхГ, мм: 1850х800х500
Вес, кг: 46.7
",['1850х800х500'],Нет в наличии,По запросу
Шкаф металлический для одежды 2L-B1A-520,"
ВхШхГ, мм: 1850х520х500
Вес, кг: 26.5
",['1850х520х500'],Нет в наличии,11 350 руб.
Шкаф УНО-324 (RAL 7016+RAL 2004),"
ВхШхГ, мм: 1850х600х500
Вес, кг: 42.6
",['1850х600х500'],Нет в наличии,По запросу
Шкаф УНО-324 (RAL 7038+ RAL 1015),"
ВхШхГ, мм: 1850х600х500
Вес, кг: 42.6
",['1850х600х500'],Нет в наличии,По запросу
Шкаф хозяйственный 2L-B1C,"
ВхШхГ, мм: 1850х600х500
Вес, кг: 33.5
",['1850х600х500'],Нет в наличии,13 890 руб.
Шкаф хозяйственный 2L-B1C-530,"
ВхШхГ, мм: 1850х530х500
Вес, кг: 28.5
",['1850х530х500'],Нет в наличии,13 150 руб.
Шкаф хозяйственный 2L-B1C-800,"
ВхШхГ, мм: 1850х800х500
Вес, кг: 38
",['1850х800х500'],Нет в наличии,15 910 руб.
Шкаф инструментальный тяжелый AMH TC-062032,"
ВхШхГ, мм: 1850х920х460
Вес, кг: 161.6
",['1850х920х460'],Нет в наличии,98 340 руб.
Шкаф-купе архивный FC-G6 960,"
ВхШхГ, мм: 1850х960х450
Вес, кг: 58.1
",['1850х960х450'],Нет в наличии,По запросу
Шкаф-купе архивный FC-G6 1200,"
ВхШхГ, мм: 2000х1200х450
Вес, кг: 75.7
",['2000х1200х450'],Нет в наличии,39 090 руб.
Шкаф-купе архивный FC-G6 1500,"
ВхШхГ, мм: 2000х1500х450
Вес, кг: 88.9
",['2000х1500х450'],Нет в наличии,По запросу
Шкаф-купе архивный FC-G6 1800,"
ВхШхГ, мм: 2000х1800х450
Вес, кг: 103.2
",['2000х1800х450'],Нет в наличии,60 090 руб.
Шкаф для одежды одностворчатый Титан МД-5511,"
ВхШхГ, мм: 1950х460х450
Вес, кг: 40
",['1950х460х450'],Нет в наличии,24 200 руб.
Шкаф для одежды ШР 22 на подставке со скамьей,"
ВхШхГ, мм: 2000х800х700
",['2000х800х700'],Нет в наличии,По запросу
Ключница KEY-55EL (с брелками),"
ВхШхГ, мм: 400х355х66
Вес, кг: 4.2
",['400х355х66'],Нет в наличии,7 320 руб.
Шкаф гардеробный с антресолью,"
ВхШхГ, мм: 2700х600х600
",['2700х600х600'],Нет в наличии,По запросу
Ключница KEY-35EL (с брелками),"
ВхШхГ, мм: 300х355х66
Вес, кг: 3.3
",['300х355х66'],Нет в наличии,6 510 руб.
Ключница KEY-195EL (с брелками),"
ВхШхГ, мм: 600х355х98
Вес, кг: 9.8
",['600х355х98'],Нет в наличии,15 460 руб.
Шкаф металлический для одежды МСК-650 (МИ 05.04.01),"
ВхШхГ, мм: 1800х500х500
Вес, кг: 40
",['1800х500х500'],Нет в наличии,24 880 руб.
Ключница KEY-95EL (с брелками),"
ВхШхГ, мм: 600х355х66
Вес, кг: 6
",['600х355х66'],Нет в наличии,9 540 руб.
Шкаф универсальный с антресолью,"
ВхШхГ, мм: 2600х554х600
",['2600х554х600'],Нет в наличии,По запросу
Шкаф для одежды ШРС 41-300,"
ВхШхГ, мм: 1850х1200х500
",['1850х1200х500'],Нет в наличии,По запросу
Шкаф для раздевалки ШРМ-С/800,"
ВхШхГ, мм: 1860х800х500
Вес, кг: 43
",['1860х800х500'],Есть в наличии,12 960 руб.
Шкаф для раздевалки ШРМ-С/500,"
ВхШхГ, мм: 1860х500х500
",['1860х500х500'],Нет в наличии,10 060 руб.
Шкаф архивный АLR-8896 (усиленная конструкция),"
ВхШхГ, мм: 880х960х450
Вес, кг: 33
",['880х960х450'],Нет в наличии,По запросу
Шкаф-купе архивный AL-1896,"
ВхШхГ, мм: 1850х960х450
Вес, кг: 59
",['1850х960х450'],Нет в наличии,26 600 руб.
Шкаф-купе архивный AL-2012,"
ВхШхГ, мм: 2000х1200х450
Вес, кг: 73
",['2000х1200х450'],Нет в наличии,36 010 руб.
Шкаф-купе архивный AL-2015,"
ВхШхГ, мм: 2000х1500х450
Вес, кг: 103
",['2000х1500х450'],Нет в наличии,48 020 руб.
Шкаф-купе архивный AL-2018,"
ВхШхГ, мм: 2000х1800х450
Вес, кг: 105
",['2000х1800х450'],Нет в наличии,55 360 руб.
Шкаф для одежды металлический разборный на винтах МСК-941.300,"
ВхШхГ, мм: 1790х300х500
",['1790х300х500'],Нет в наличии,13 570 руб.
Шкаф для одежды металлический разборный на винтах МСК-941.425,"
ВхШхГ, мм: 1790х425х500
",['1790х425х500'],Нет в наличии,14 550 руб.
Шкаф для белья и одежды Титан МД-5502,"
ВхШхГ, мм: 1950х860х460
",['1950х860х460'],Нет в наличии,30 240 руб.
Шкаф для хранения телефонов Ш-58/2,"
ВхШхГ, мм: 1820х600х270
Вес, кг: 92
",['1820х600х270'],Есть в наличии,124 030 руб.
Ключница KEY-75EL (с брелками),"
ВхШхГ, мм: 500х355х66
Вес, кг: 5.1
",['500х355х66'],Нет в наличии,8 580 руб.
Шкаф инструментальный Т 1.1.3.4,"
ВхШхГ, мм: 1850х985х500
",['1850х985х500'],Нет в наличии,41 930 руб.
Шкаф инструментальный Т 1.1.4.4,"
ВхШхГ, мм: 1850х985х500
",['1850х985х500'],Нет в наличии,46 420 руб.
Шкаф инструментальный Т 1.2.0.4,"
ВхШхГ, мм: 1850х985х500
",['1850х985х500'],Нет в наличии,30 150 руб.
